user_id,targeted_marketing_action
20261449.4299018630,LAPSED_CART_ADDER
22599953.5165982333,LAPSED_CART_ADDER
47889903.5689962601,LAPSED_CART_ADDER
59423814.0713458498,LAPSED_CART_ADDER
60965826.2967344443,LAPSED_CART_ADDER
67836426.6369581815,LAPSED_CART_ADDER
82025963.3915623815,LAPSED_CART_ADDER
88903545.6143003050,LAPSED_CART_ADDER
1438269.2161527084,LAPSED_CART_ADDER
1975881.4815499942,LAPSED_CART_ADDER
2217781.6129420035,LAPSED_CART_ADDER
4138636.4341461287,LAPSED_CART_ADDER
5602269.6807855534,LAPSED_CART_ADDER
5910281.9563396190,LAPSED_CART_ADDER
7988191.0653573199,LAPSED_CART_ADDER
59170440.9038751468,LAPSED_CART_ADDER
61950105.0982572615,LAPSED_CART_ADDER
74731061.7959960081,LAPSED_CART_ADDER
3788782.3368693450,LAPSED_CART_ADDER
5451452.2265208429,LAPSED_CART_ADDER
83609105.4889228466,LAPSED_CART_ADDER
4544777.7483246960,LAPSED_CART_ADDER
8710518.4235438503,LAPSED_CART_ADDER
16072266.3948090687,LAPSED_CART_ADDER
25788244.9066184279,LAPSED_CART_ADDER
28613786.2260555430,LAPSED_CART_ADDER
45811361.0104855940,LAPSED_CART_ADDER
60315964.7526711184,LAPSED_CART_ADDER
62454041.8454014411,LAPSED_CART_ADDER
88364774.3206470851,LAPSED_CART_ADDER
88653300.5310244394,LAPSED_CART_ADDER
89883260.8815612214,LAPSED_CART_ADDER
89995005.5406773423,LAPSED_CART_ADDER
6725953925.6952479380,LAPSED_CART_ADDER
7591374.9588093524,LAPSED_CART_ADDER
28422468.6007300967,LAPSED_CART_ADDER
41226508.6623059371,LAPSED_CART_ADDER
1854759.6589625829,LAPSED_CART_ADDER
1947856.5253872735,LAPSED_CART_ADDER
2233087.8785365240,LAPSED_CART_ADDER
3158818.8094953038,LAPSED_CART_ADDER
6538425.9902845490,LAPSED_CART_ADDER
25948756.7390095573,LAPSED_CART_ADDER
46554483.8214128946,LAPSED_CART_ADDER
57261474.3955882769,LAPSED_CART_ADDER
62393838.4289173144,LAPSED_CART_ADDER
86879682.9826661874,LAPSED_CART_ADDER
1168421.8737806902,LAPSED_CART_ADDER
6788330.6604085211,LAPSED_CART_ADDER
1340441.7784223030,LAPSED_CART_ADDER
1801669.2228889012,LAPSED_CART_ADDER
2483237.9803914898,LAPSED_CART_ADDER
2554041.8021048468,LAPSED_CART_ADDER
5251940.6025807707,LAPSED_CART_ADDER
5440532.4985995431,LAPSED_CART_ADDER
5809725.3196524390,LAPSED_CART_ADDER
5910027.1834752768,LAPSED_CART_ADDER
6719734.2456667043,LAPSED_CART_ADDER
6809008.7757685210,LAPSED_CART_ADDER
7757384.3220221771,LAPSED_CART_ADDER
7819057.2929778756,LAPSED_CART_ADDER
7987678.7005556102,LAPSED_CART_ADDER
8762642.3164577131,LAPSED_CART_ADDER
9490762.4944891422,LAPSED_CART_ADDER
13762504.9237823276,LAPSED_CART_ADDER
24837292.1297614633,LAPSED_CART_ADDER
33565402.0148407174,LAPSED_CART_ADDER
45296304.8535076585,LAPSED_CART_ADDER
47647236.5040903428,LAPSED_CART_ADDER
50553909.1089363950,LAPSED_CART_ADDER
52500332.4909760997,LAPSED_CART_ADDER
69923272.3916439594,LAPSED_CART_ADDER
71523123.7721612183,LAPSED_CART_ADDER
1907355383.8779572470,LAPSED_CART_ADDER
2180341077.0093490231,LAPSED_CART_ADDER
2647884682.6429300535,LAPSED_CART_ADDER
6149608575.6586578184,LAPSED_CART_ADDER
5746548.5667297831,LAPSED_CART_ADDER
2493417.4266811959,LAPSED_CART_ADDER
3745691.7911067235,LAPSED_CART_ADDER
4648357.0485654895,LAPSED_CART_ADDER
72022479.6184938010,LAPSED_CART_ADDER
72830183.9751848564,LAPSED_CART_ADDER
75096602.1177582320,LAPSED_CART_ADDER
76028025.5018468357,LAPSED_CART_ADDER
5086574.5290885980,LAPSED_CART_ADDER
90264570.4840858603,LAPSED_CART_ADDER
4086519.7483771074,LAPSED_CART_ADDER
4575461.0766076141,LAPSED_CART_ADDER
4593033.8027427375,LAPSED_CART_ADDER
4955224.0560585937,LAPSED_CART_ADDER
6227523.3272688840,LAPSED_CART_ADDER
39092538.2458790241,LAPSED_CART_ADDER
59745222.3189430933,LAPSED_CART_ADDER
6919080.3395786156,LAPSED_CART_ADDER
90544926.0090701684,LAPSED_CART_ADDER
18260385.7398939745,LAPSED_CART_ADDER
2546413.9938939006,LAPSED_CART_ADDER
3409353.2651649350,LAPSED_CART_ADDER
61838163.1665521077,LAPSED_CART_ADDER
66659463.4756313008,LAPSED_CART_ADDER
70717442.1214210975,LAPSED_CART_ADDER
73074756.5884503346,LAPSED_CART_ADDER
67028297.9199323732,LAPSED_CART_ADDER
1279374.6073947544,LAPSED_CART_ADDER
8005625.8271851489,LAPSED_CART_ADDER
8327565.5566300914,LAPSED_CART_ADDER
13257357.5895523722,LAPSED_CART_ADDER
15980665.7639379488,LAPSED_CART_ADDER
23161115.7411874405,LAPSED_CART_ADDER
25945871.9485473276,LAPSED_CART_ADDER
26649606.6495232819,LAPSED_CART_ADDER
39237694.4816469376,LAPSED_CART_ADDER
7972713505.9104634972,LAPSED_CART_ADDER
8312040.4617785765,LAPSED_CART_ADDER
32563996.5854742167,LAPSED_CART_ADDER
2197864.5182472083,LAPSED_CART_ADDER
2392346.1836393196,LAPSED_CART_ADDER
5391313.6758582180,LAPSED_CART_ADDER
17150060.0597303355,LAPSED_CART_ADDER
29820463.6049870492,LAPSED_CART_ADDER
35456800.4995883802,LAPSED_CART_ADDER
44719249.8804502897,LAPSED_CART_ADDER
74792669.3547937773,LAPSED_CART_ADDER
4243838.1130187162,LAPSED_CART_ADDER
4306199.4432083731,LAPSED_CART_ADDER
7382755.5536236650,LAPSED_CART_ADDER
7515221.4303230400,LAPSED_CART_ADDER
8973720.3299207661,LAPSED_CART_ADDER
17937298.5283262141,LAPSED_CART_ADDER
49298382.9915345226,LAPSED_CART_ADDER
91115427.6230401234,LAPSED_CART_ADDER
24176306.4710544831,LAPSED_CART_ADDER
3987486.2705316895,LAPSED_CART_ADDER
4978777.0972310275,LAPSED_CART_ADDER
5805771.3553975575,LAPSED_CART_ADDER
6309185.4330689013,LAPSED_CART_ADDER
7026919.2422832659,LAPSED_CART_ADDER
7164866.0462855413,LAPSED_CART_ADDER
8949752.5838660118,LAPSED_CART_ADDER
14241405.5713130906,LAPSED_CART_ADDER
26065526.4830174676,LAPSED_CART_ADDER
29123275.0185462777,LAPSED_CART_ADDER
31120516.2771954742,LAPSED_CART_ADDER
34710347.9551591370,LAPSED_CART_ADDER
34952806.7666616297,LAPSED_CART_ADDER
44017944.9143231585,LAPSED_CART_ADDER
60882514.4366056148,LAPSED_CART_ADDER
76157821.3533216801,LAPSED_CART_ADDER
76677500.8167995512,LAPSED_CART_ADDER
86785726.7310680236,LAPSED_CART_ADDER
88426664.9038271048,LAPSED_CART_ADDER
95208228.2126605036,LAPSED_CART_ADDER
8294042431.2042736915,LAPSED_CART_ADDER
18640840.8253259447,LAPSED_CART_ADDER
27438724.9408285202,LAPSED_CART_ADDER
8233454.3379625056,LAPSED_CART_ADDER
50500615.3305626568,LAPSED_CART_ADDER
2448988.1350736340,LAPSED_CART_ADDER
6463927.8845324675,LAPSED_CART_ADDER
40385294.6863747617,LAPSED_CART_ADDER
49654342.5391295589,LAPSED_CART_ADDER
56839186.1926641243,LAPSED_CART_ADDER
77660601.9723418252,LAPSED_CART_ADDER
92926484.9156718898,LAPSED_CART_ADDER
80319691.6534132246,LAPSED_CART_ADDER
35418034.6667279177,LAPSED_CART_ADDER
7447259.5967715859,LAPSED_CART_ADDER
1550391.0083775168,LAPSED_CART_ADDER
4672541.9850445170,LAPSED_CART_ADDER
6421359.6340082036,LAPSED_CART_ADDER
8276821.5168354311,LAPSED_CART_ADDER
31078845.4781232801,LAPSED_CART_ADDER
35698345.8248942494,LAPSED_CART_ADDER
78675414.2746195696,LAPSED_CART_ADDER
841536263.8184958317,LAPSED_CART_ADDER
5909392838.4478901624,LAPSED_CART_ADDER
6137283828.6661402503,LAPSED_CART_ADDER
9197338754.8733284164,LAPSED_CART_ADDER
6630369.0503793001,LAPSED_CART_ADDER
12273621.0964409211,LAPSED_CART_ADDER
40860006.9408622480,LAPSED_CART_ADDER
46563359.7230314451,LAPSED_CART_ADDER
8190843.8403758219,LAPSED_CART_ADDER
45356569.6423125571,LAPSED_CART_ADDER
3222926.6026887990,LAPSED_CART_ADDER
61074718.1262786055,LAPSED_CART_ADDER
23894468.2059102455,LAPSED_CART_ADDER
6878876.8022705748,LAPSED_CART_ADDER
2611713.6627342906,LAPSED_CART_ADDER
3187935.1542720016,LAPSED_CART_ADDER
4296715.3758900644,LAPSED_CART_ADDER
4389634.8281469158,LAPSED_CART_ADDER
6107015.7608669316,LAPSED_CART_ADDER
6187493.1180291104,LAPSED_CART_ADDER
6652646.1900074322,LAPSED_CART_ADDER
7192584.7856179336,LAPSED_CART_ADDER
8230420.9831377837,LAPSED_CART_ADDER
8600557.4284893755,LAPSED_CART_ADDER
8611042.2879280992,LAPSED_CART_ADDER
8658594.3109741941,LAPSED_CART_ADDER
9097593.9308406054,LAPSED_CART_ADDER
15747229.3703448980,LAPSED_CART_ADDER
19832392.9546821083,LAPSED_CART_ADDER
19856227.0557050113,LAPSED_CART_ADDER
23182974.7730317947,LAPSED_CART_ADDER
24353527.9967995008,LAPSED_CART_ADDER
27924982.6493169087,LAPSED_CART_ADDER
30451687.8860176633,LAPSED_CART_ADDER
30838301.8495837147,LAPSED_CART_ADDER
30993047.2283139990,LAPSED_CART_ADDER
31343732.5487497408,LAPSED_CART_ADDER
35780030.9548506347,LAPSED_CART_ADDER
37041045.2104109019,LAPSED_CART_ADDER
37388474.3827835943,LAPSED_CART_ADDER
37676214.2862629201,LAPSED_CART_ADDER
38010407.5889310213,LAPSED_CART_ADDER
39607159.8259599041,LAPSED_CART_ADDER
41482148.0759524603,LAPSED_CART_ADDER
55357454.4066623513,LAPSED_CART_ADDER
64024668.0580919961,LAPSED_CART_ADDER
64420659.8103671461,LAPSED_CART_ADDER
75674484.2703990421,LAPSED_CART_ADDER
76563121.2408685672,LAPSED_CART_ADDER
84337711.6259384982,LAPSED_CART_ADDER
86789523.7273404353,LAPSED_CART_ADDER
1260227211.7825056041,LAPSED_CART_ADDER
9513063.2948522857,LAPSED_CART_ADDER
1190437.9593209086,LAPSED_CART_ADDER
3339380.9984348822,LAPSED_CART_ADDER
7466172.5714362153,LAPSED_CART_ADDER
17362290.3397819901,LAPSED_CART_ADDER
36091036.1341250616,LAPSED_CART_ADDER
39070822.1515856896,LAPSED_CART_ADDER
45349842.1330704451,LAPSED_CART_ADDER
54830102.8963068273,LAPSED_CART_ADDER
73285476.4150424947,LAPSED_CART_ADDER
3950314848.3954571290,LAPSED_CART_ADDER
1194362.0464328468,LAPSED_CART_ADDER
1628230.2197608095,LAPSED_CART_ADDER
1640083.4322620625,LAPSED_CART_ADDER
2102624.0960083062,LAPSED_CART_ADDER
3286911.2008303378,LAPSED_CART_ADDER
3460251.1884674697,LAPSED_CART_ADDER
5047624.4709723993,LAPSED_CART_ADDER
5255269.8990650496,LAPSED_CART_ADDER
6126496.4500183805,LAPSED_CART_ADDER
6280414.1036410017,LAPSED_CART_ADDER
6911158.2036629906,LAPSED_CART_ADDER
7104582.5363723254,LAPSED_CART_ADDER
14106979.0762986262,LAPSED_CART_ADDER
14883108.3561459931,LAPSED_CART_ADDER
18028568.1340046810,LAPSED_CART_ADDER
21769292.5423440415,LAPSED_CART_ADDER
21833127.8724556874,LAPSED_CART_ADDER
25125240.8127368043,LAPSED_CART_ADDER
26972684.6996046220,LAPSED_CART_ADDER
50794185.0329372171,LAPSED_CART_ADDER
58846152.1430130168,LAPSED_CART_ADDER
60618450.7573673663,LAPSED_CART_ADDER
66092136.3666934613,LAPSED_CART_ADDER
69862010.0681227332,LAPSED_CART_ADDER
81988852.0582031309,LAPSED_CART_ADDER
8113290727.0593254632,LAPSED_CART_ADDER
1253716.8874249704,LAPSED_CART_ADDER
4884303.0358943075,LAPSED_CART_ADDER
75902645.5136872311,LAPSED_CART_ADDER
2518226.0111375367,LAPSED_CART_ADDER
3713151.9808010181,LAPSED_CART_ADDER
7860513.1498704190,LAPSED_CART_ADDER
11040936.2407923819,LAPSED_CART_ADDER
29057959.6356005819,LAPSED_CART_ADDER
76483432.9693079526,LAPSED_CART_ADDER
47900647.0436315198,LAPSED_CART_ADDER
80305249.4337193107,LAPSED_CART_ADDER
2183746.0803898120,LAPSED_CART_ADDER
2375969.6835360218,LAPSED_CART_ADDER
2975252.8894752654,LAPSED_CART_ADDER
3271990.5024343661,LAPSED_CART_ADDER
4398269.5124619417,LAPSED_CART_ADDER
5116164.3447302353,LAPSED_CART_ADDER
5328152.6453471762,LAPSED_CART_ADDER
5390777.2826025490,LAPSED_CART_ADDER
6546044.4257620362,LAPSED_CART_ADDER
7324904.4338477297,LAPSED_CART_ADDER
15560941.7352672103,LAPSED_CART_ADDER
28337492.3703649404,LAPSED_CART_ADDER
42237285.6287011178,LAPSED_CART_ADDER
43085153.3690521195,LAPSED_CART_ADDER
50725280.2760280909,LAPSED_CART_ADDER
58456657.6326925565,LAPSED_CART_ADDER
60525598.8816955895,LAPSED_CART_ADDER
83169810.7227998451,LAPSED_CART_ADDER
1799383584.9393973866,LAPSED_CART_ADDER
6778945.0837693586,LAPSED_CART_ADDER
20573345.5499942737,LAPSED_CART_ADDER
59454002.4426251685,LAPSED_CART_ADDER
1882488.3521638261,LAPSED_CART_ADDER
4149755.9794764601,LAPSED_CART_ADDER
5077599.3254287538,LAPSED_CART_ADDER
8214504.8566097974,LAPSED_CART_ADDER
8371824.6031028433,LAPSED_CART_ADDER
9817119.6232662649,LAPSED_CART_ADDER
11562203.9832858542,LAPSED_CART_ADDER
15138855.3525418617,LAPSED_CART_ADDER
26452612.5356572816,LAPSED_CART_ADDER
33113194.7625752447,LAPSED_CART_ADDER
36802249.8758639578,LAPSED_CART_ADDER
38182490.0967212022,LAPSED_CART_ADDER
41261830.8315902045,LAPSED_CART_ADDER
42571485.0079276533,LAPSED_CART_ADDER
55231571.9972463919,LAPSED_CART_ADDER
58726032.8434076260,LAPSED_CART_ADDER
61315297.7384178699,LAPSED_CART_ADDER
2208118.5069211883,LAPSED_CART_ADDER
4799406.8264247405,LAPSED_CART_ADDER
6985631.1808843208,LAPSED_CART_ADDER
11438732.2602128066,LAPSED_CART_ADDER
14079383.6514670548,LAPSED_CART_ADDER
20181466.4437735191,LAPSED_CART_ADDER
27395778.6923650811,LAPSED_CART_ADDER
40011476.6863481524,LAPSED_CART_ADDER
46425788.9217152154,LAPSED_CART_ADDER
50052181.1515358001,LAPSED_CART_ADDER
62861990.1922888970,LAPSED_CART_ADDER
78259555.6520953798,LAPSED_CART_ADDER
1069714.4083470475,LAPSED_CART_ADDER
18747698.4408765117,LAPSED_CART_ADDER
21161306.0851096718,LAPSED_CART_ADDER
69032432.6109284485,LAPSED_CART_ADDER
93160988.9556943616,LAPSED_CART_ADDER
45929531.4555971243,LAPSED_CART_ADDER
33595689.6182674762,LAPSED_CART_ADDER
3718127.6303284550,LAPSED_CART_ADDER
4958276.6513740065,LAPSED_CART_ADDER
5366012.7129427738,LAPSED_CART_ADDER
6797612.6566089730,LAPSED_CART_ADDER
8475153.0159122430,LAPSED_CART_ADDER
8601994.5504542705,LAPSED_CART_ADDER
8725129.6286960719,LAPSED_CART_ADDER
11496435.3035811059,LAPSED_CART_ADDER
14041938.0082448316,LAPSED_CART_ADDER
20208363.1607627884,LAPSED_CART_ADDER
34082075.8402717766,LAPSED_CART_ADDER
39448892.2708135599,LAPSED_CART_ADDER
44063134.6963579918,LAPSED_CART_ADDER
58308183.2342286823,LAPSED_CART_ADDER
64900625.5290961547,LAPSED_CART_ADDER
91638065.8009203979,LAPSED_CART_ADDER
2550044020.0897642488,LAPSED_CART_ADDER
41250696.8025700410,LAPSED_CART_ADDER
13572518.1238334542,LAPSED_CART_ADDER
50234486.2026878696,LAPSED_CART_ADDER
60452122.4985676270,LAPSED_CART_ADDER
77099370.7249930766,LAPSED_CART_ADDER
40107644.9200482431,LAPSED_CART_ADDER
2127966.8155421608,LAPSED_CART_ADDER
3868157.3628509766,LAPSED_CART_ADDER
6686134.8524971713,LAPSED_CART_ADDER
7498331.2533676462,LAPSED_CART_ADDER
9071133.3505469655,LAPSED_CART_ADDER
54084631.8612388028,LAPSED_CART_ADDER
55035377.6073626408,LAPSED_CART_ADDER
63745753.0499422738,LAPSED_CART_ADDER
69152118.5027034216,LAPSED_CART_ADDER
7925101199.2329871151,LAPSED_CART_ADDER
5099964.6629061779,LAPSED_CART_ADDER
6566020.7602820784,LAPSED_CART_ADDER
7036352.8421344217,LAPSED_CART_ADDER
1252301.3981970887,LAPSED_CART_ADDER
3294283.2382249347,LAPSED_CART_ADDER
5039350.7306919061,LAPSED_CART_ADDER
5451474.8684822643,LAPSED_CART_ADDER
6082572.2579754782,LAPSED_CART_ADDER
7462173.9694572543,LAPSED_CART_ADDER
7990780.2311981408,LAPSED_CART_ADDER
9070248.2383095607,LAPSED_CART_ADDER
9180576.8393146795,LAPSED_CART_ADDER
9410160.5130738099,LAPSED_CART_ADDER
13202607.3356685613,LAPSED_CART_ADDER
20032695.0830485840,LAPSED_CART_ADDER
44693630.8105586689,LAPSED_CART_ADDER
49435922.6754467804,LAPSED_CART_ADDER
50528991.2626272279,LAPSED_CART_ADDER
61649113.6739739262,LAPSED_CART_ADDER
61701808.5448891815,LAPSED_CART_ADDER
83339060.8581213010,LAPSED_CART_ADDER
85625829.0271210936,LAPSED_CART_ADDER
88764094.8581925278,LAPSED_CART_ADDER
88971201.8398045684,LAPSED_CART_ADDER
3686219186.1084967372,LAPSED_CART_ADDER
4386491173.3698720424,LAPSED_CART_ADDER
51828344.1262945457,LAPSED_CART_ADDER
2261687.6905687742,LAPSED_CART_ADDER
3215872.3515007478,LAPSED_CART_ADDER
4323196.2291142501,LAPSED_CART_ADDER
5482485.3833643464,LAPSED_CART_ADDER
6684566.5746010625,LAPSED_CART_ADDER
18274706.6859592122,LAPSED_CART_ADDER
27138983.4661005674,LAPSED_CART_ADDER
28487752.2895200079,LAPSED_CART_ADDER
46266599.7860809855,LAPSED_CART_ADDER
61663331.5187574428,LAPSED_CART_ADDER
63126867.1500454295,LAPSED_CART_ADDER
67179954.2698867804,LAPSED_CART_ADDER
87186046.1911484023,LAPSED_CART_ADDER
6260004310.7575239703,LAPSED_CART_ADDER
3910094.5861638045,LAPSED_CART_ADDER
7226807534.1707775527,LAPSED_CART_ADDER
5671055.6468480238,LAPSED_CART_ADDER
1324076.4192117050,LAPSED_CART_ADDER
1389894.0284791726,LAPSED_CART_ADDER
2734713.5179113673,LAPSED_CART_ADDER
2783791.9798077164,LAPSED_CART_ADDER
4610026.0271144322,LAPSED_CART_ADDER
8260652.4959466751,LAPSED_CART_ADDER
18781301.3005006655,LAPSED_CART_ADDER
25281847.5319616499,LAPSED_CART_ADDER
28148891.4361879188,LAPSED_CART_ADDER
30240478.7153463051,LAPSED_CART_ADDER
47506819.5066001872,LAPSED_CART_ADDER
48621006.3231987375,LAPSED_CART_ADDER
72268154.8021339618,LAPSED_CART_ADDER
4764751.6028246820,LAPSED_CART_ADDER
96594292.3732429728,LAPSED_CART_ADDER
2886386.2011429122,LAPSED_CART_ADDER
3165123.1352162057,LAPSED_CART_ADDER
3389704.3595877822,LAPSED_CART_ADDER
5595212.5273137690,LAPSED_CART_ADDER
16026995.1530801267,LAPSED_CART_ADDER
26173961.4886060824,LAPSED_CART_ADDER
66066089.5744256676,LAPSED_CART_ADDER
66473185.2004024345,LAPSED_CART_ADDER
74953164.6587546065,LAPSED_CART_ADDER
83552580.7078798010,LAPSED_CART_ADDER
40909028.7432043253,LAPSED_CART_ADDER
57235587.1279492487,LAPSED_CART_ADDER
27626513.5804784862,LAPSED_CART_ADDER
1416680.5175492229,LAPSED_CART_ADDER
2497056.0618189223,LAPSED_CART_ADDER
3438125.2561270912,LAPSED_CART_ADDER
3832066.3147534003,LAPSED_CART_ADDER
5155738.9675506797,LAPSED_CART_ADDER
9431029.5640472812,LAPSED_CART_ADDER
18238474.1638974493,LAPSED_CART_ADDER
21917528.6970487019,LAPSED_CART_ADDER
24289323.6832803171,LAPSED_CART_ADDER
42030935.9455902467,LAPSED_CART_ADDER
47915982.8702311443,LAPSED_CART_ADDER
52003194.0585200654,LAPSED_CART_ADDER
62506721.1534194045,LAPSED_CART_ADDER
65924682.4511016367,LAPSED_CART_ADDER
72160590.8111431394,LAPSED_CART_ADDER
80772652.6948653116,LAPSED_CART_ADDER
89723339.5907615832,LAPSED_CART_ADDER
95924053.6478647944,LAPSED_CART_ADDER
2521759.0501812037,LAPSED_CART_ADDER
2706017.0044022025,LAPSED_CART_ADDER
5226112.3293345539,LAPSED_CART_ADDER
6175186.7810804024,LAPSED_CART_ADDER
6466786.2873470834,LAPSED_CART_ADDER
8133977.3541414019,LAPSED_CART_ADDER
15606251.0875827832,LAPSED_CART_ADDER
18959628.4480558649,LAPSED_CART_ADDER
29377757.0875798726,LAPSED_CART_ADDER
29851672.5672973228,LAPSED_CART_ADDER
33904447.4723298157,LAPSED_CART_ADDER
40762341.4506071547,LAPSED_CART_ADDER
47971825.0750650815,LAPSED_CART_ADDER
52094635.3505369149,LAPSED_CART_ADDER
55830187.3090922437,LAPSED_CART_ADDER
60750504.9381228256,LAPSED_CART_ADDER
70062871.3725896207,LAPSED_CART_ADDER
73376723.7000964454,LAPSED_CART_ADDER
74320862.1329325640,LAPSED_CART_ADDER
77867138.6207774715,LAPSED_CART_ADDER
84476919.6183344875,LAPSED_CART_ADDER
84757378.0537415441,LAPSED_CART_ADDER
6170507.9520712662,LAPSED_CART_ADDER
1434231.8541909313,LAPSED_CART_ADDER
1236666.4199764367,LAPSED_CART_ADDER
1307485.3558724571,LAPSED_CART_ADDER
3024611.5634895172,LAPSED_CART_ADDER
3258610.7340129511,LAPSED_CART_ADDER
4793131.0434411605,LAPSED_CART_ADDER
5352120.1998729317,LAPSED_CART_ADDER
5919386.7388953026,LAPSED_CART_ADDER
7584797.1245729310,LAPSED_CART_ADDER
7739127.0039844317,LAPSED_CART_ADDER
7845277.2405906052,LAPSED_CART_ADDER
8168363.4890747662,LAPSED_CART_ADDER
8632419.7842953280,LAPSED_CART_ADDER
17570245.3799670838,LAPSED_CART_ADDER
22471700.6163138105,LAPSED_CART_ADDER
25761979.8232988478,LAPSED_CART_ADDER
33972510.8293218603,LAPSED_CART_ADDER
37928046.0768252652,LAPSED_CART_ADDER
42182816.5229403519,LAPSED_CART_ADDER
48196896.6876610193,LAPSED_CART_ADDER
49695673.2556537147,LAPSED_CART_ADDER
53965492.2669175609,LAPSED_CART_ADDER
64891908.9821097742,LAPSED_CART_ADDER
64986194.8104436493,LAPSED_CART_ADDER
76094328.9360888657,LAPSED_CART_ADDER
60036290.0395250936,LAPSED_CART_ADDER
1590850.7104859005,LAPSED_CART_ADDER
2934203.1209358253,LAPSED_CART_ADDER
3620640.8306430812,LAPSED_CART_ADDER
4807183.7680497414,LAPSED_CART_ADDER
7044285.8940510896,LAPSED_CART_ADDER
9149647.2319167908,LAPSED_CART_ADDER
11100856.3815633158,LAPSED_CART_ADDER
15853989.1721018447,LAPSED_CART_ADDER
22443803.6961319868,LAPSED_CART_ADDER
29144119.4748862087,LAPSED_CART_ADDER
42551869.8031409671,LAPSED_CART_ADDER
46343504.5661685700,LAPSED_CART_ADDER
59659630.9397934144,LAPSED_CART_ADDER
64845401.6745633534,LAPSED_CART_ADDER
79257499.5104147148,LAPSED_CART_ADDER
79565400.3274224295,LAPSED_CART_ADDER
82502610.5933251493,LAPSED_CART_ADDER
84773353.1545709835,LAPSED_CART_ADDER
86754208.8464184869,LAPSED_CART_ADDER
1588462344.2966491381,LAPSED_CART_ADDER
6141424426.8892136067,LAPSED_CART_ADDER
9080436328.2732721294,LAPSED_CART_ADDER
5398546.9785097524,LAPSED_CART_ADDER
1734836.1636508266,LAPSED_CART_ADDER
2135727.6007452382,LAPSED_CART_ADDER
5111380.6000617096,LAPSED_CART_ADDER
6325004.2318112529,LAPSED_CART_ADDER
6335763.8306468464,LAPSED_CART_ADDER
6842386.8672501057,LAPSED_CART_ADDER
6978445.5957508038,LAPSED_CART_ADDER
7251498.7194807336,LAPSED_CART_ADDER
8192843.2993232194,LAPSED_CART_ADDER
20485725.8556189405,LAPSED_CART_ADDER
23701791.0644471025,LAPSED_CART_ADDER
32068276.8379971881,LAPSED_CART_ADDER
36592152.3312988795,LAPSED_CART_ADDER
67805790.5437538557,LAPSED_CART_ADDER
84119452.7499260907,LAPSED_CART_ADDER
84388330.6160144375,LAPSED_CART_ADDER
84905588.8903240383,LAPSED_CART_ADDER
3299773467.4609821500,LAPSED_CART_ADDER
62652357.5813055543,LAPSED_CART_ADDER
7529635.2183229350,LAPSED_CART_ADDER
7476141.1190949327,LAPSED_CART_ADDER
2904908.8510038322,LAPSED_CART_ADDER
8085154.7056317133,LAPSED_CART_ADDER
63860480.0834904066,LAPSED_CART_ADDER
72512640.0129897371,LAPSED_CART_ADDER
81618920.0821495845,LAPSED_CART_ADDER
2528630.1356287358,LAPSED_CART_ADDER
7015397.2721225084,LAPSED_CART_ADDER
7309861.6698574166,LAPSED_CART_ADDER
8053913.6877526120,LAPSED_CART_ADDER
18800686.8758512271,LAPSED_CART_ADDER
30847380.5804005468,LAPSED_CART_ADDER
34884688.4268489924,LAPSED_CART_ADDER
51621595.7833386422,LAPSED_CART_ADDER
73028903.0067379680,LAPSED_CART_ADDER
73522667.1106814917,LAPSED_CART_ADDER
81725841.6144590521,LAPSED_CART_ADDER
89708685.1388952952,LAPSED_CART_ADDER
9558880.1059727899,LAPSED_CART_ADDER
5601504.2197372585,LAPSED_CART_ADDER
7857880.5366020627,LAPSED_CART_ADDER
31112285.6549878475,LAPSED_CART_ADDER
42938641.2892662272,LAPSED_CART_ADDER
64947046.1445151144,LAPSED_CART_ADDER
9124332001.4871423146,LAPSED_CART_ADDER
86590696.8564538908,LAPSED_CART_ADDER
1298126.3133019252,LAPSED_CART_ADDER
12432817.7086363219,LAPSED_CART_ADDER
23280040.2238562025,LAPSED_CART_ADDER
44153288.8722779126,LAPSED_CART_ADDER
53173047.9788109474,LAPSED_CART_ADDER
85683811.4804885221,LAPSED_CART_ADDER
41994194.0086013739,LAPSED_CART_ADDER
5410941.0864780116,LAPSED_CART_ADDER
8278287.1678095759,LAPSED_CART_ADDER
8613279.3940350334,LAPSED_CART_ADDER
38109630.0576309995,LAPSED_CART_ADDER
40634894.5313321817,LAPSED_CART_ADDER
44812233.7147663344,LAPSED_CART_ADDER
58682593.7811798702,LAPSED_CART_ADDER
74703344.8902615998,LAPSED_CART_ADDER
80968856.1639925205,LAPSED_CART_ADDER
69366437.9840963234,LAPSED_CART_ADDER
1725873.5260381004,LAPSED_CART_ADDER
2835521.3305075271,LAPSED_CART_ADDER
3761625.5377631309,LAPSED_CART_ADDER
5375321.5101660853,LAPSED_CART_ADDER
7124799.3343248334,LAPSED_CART_ADDER
17508709.4923874490,LAPSED_CART_ADDER
21003422.2218445320,LAPSED_CART_ADDER
22927470.1241295737,LAPSED_CART_ADDER
23287578.8167820931,LAPSED_CART_ADDER
33372912.5204207708,LAPSED_CART_ADDER
38142030.7396926849,LAPSED_CART_ADDER
51381575.3677413759,LAPSED_CART_ADDER
57936479.4138518982,LAPSED_CART_ADDER
8087138.2947004112,LAPSED_CART_ADDER
42853221.7221681907,LAPSED_CART_ADDER
1825457.1878474616,LAPSED_CART_ADDER
